id,10_a_please_rate_the_representation_of_the_russian_government,10_b_please_rate_the_representation_of_the_ukrainian_government,10_c_please_rate_the_representation_of_the_western_governments,11_a_please_rate_the_representation_of_the_russian_government,11_b_please_rate_the_representation_of_the_ukrainian_government,11_c_please_rate_the_representation_of_the_western_governments,12_a_please_rate_the_representation_of_the_russian_government,12_b_please_rate_the_representation_of_the_ukrainian_government,12_c_please_rate_the_representation_of_the_western_governments,13_a_please_rate_the_representation_of_the_russian_government,13_b_please_rate_the_representation_of_the_ukrainian_government,13_c_please_rate_the_representation_of_the_western_governments,14_a_please_rate_the_representation_of_the_russian_government,14_b_please_rate_the_representation_of_the_ukrainian_government,14_c_please_rate_the_representation_of_the_western_governments,15_a_please_rate_the_representation_of_the_russian_government,15_b_please_rate_the_representation_of_the_ukrainian_government,15_c_please_rate_the_representation_of_the_western_governments,16_a_please_rate_the_representation_of_the_russian_government,16_b_please_rate_the_representation_of_the_ukrainian_government,16_c_please_rate_the_representation_of_the_western_governments,17_a_please_rate_the_representation_of_the_russian_government,17_b_please_rate_the_representation_of_the_ukrainian_government,17_c_please_rate_the_representation_of_the_western_governments,1_a_please_rate_the_representation_of_the_russian_government,1_b_please_rate_the_representation_of_the_ukrainian_government,1_c_please_rate_the_representation_of_the_western_governments,2_a_please_rate_the_representation_of_the_russian_government,2_b_please_rate_the_representation_of_the_ukrainian_government,2_c_please_rate_the_representation_of_the_western_governments,3_a_please_rate_the_representation_of_the_russian_government,3_b_please_rate_the_representation_of_the_ukrainian_government,3_c_please_rate_the_representation_of_the_western_governments,4_a_please_rate_the_representation_of_the_russian_government,4_b_please_rate_the_representation_of_the_ukrainian_government,4_c_please_rate_the_representation_of_the_western_governments,5_a_please_rate_the_representation_of_the_russian_government,5_b_please_rate_the_representation_of_the_ukrainian_government,5_c_please_rate_the_representation_of_the_western_governments,6_a_please_rate_the_representation_of_the_russian_government,6_b_please_rate_the_representation_of_the_ukrainian_government,6_c_please_rate_the_representation_of_the_western_governments,7_a_please_rate_the_representation_of_the_russian_government,7_b_please_rate_the_representation_of_the_ukrainian_government,7_c_please_rate_the_representation_of_the_western_governments,8_a_please_rate_the_representation_of_the_russian_government,8_b_please_rate_the_representation_of_the_ukrainian_government,8_c_please_rate_the_representation_of_the_western_governments,9_a_please_rate_the_representation_of_the_russian_government,9_b_please_rate_the_representation_of_the_ukrainian_government,9_c_please_rate_the_representation_of_the_western_governments,orig__golden,article_id,event,sent_0,sent_1,sent_10,sent_11,sent_12,sent_13,sent_14,sent_15,sent_16,sent_17,sent_18,sent_19,sent_2,sent_20,sent_21,sent_22,sent_23,sent_24,sent_25,sent_26,sent_27,sent_28,sent_29,sent_3,sent_30,sent_31,sent_32,sent_33,sent_34,sent_35,sent_36,sent_37,sent_38,sent_39,sent_4,sent_40,sent_41,sent_42,sent_43,sent_44,sent_45,sent_46,sent_47,sent_48,sent_49,sent_5,sent_50,sent_51,sent_52,sent_53,sent_54,sent_55,sent_56,sent_57,sent_58,sent_59,sent_6,sent_60,sent_61,sent_62,sent_63,sent_64,sent_65,sent_66,sent_67,sent_68,sent_69,sent_7,sent_70,sent_71,sent_72,sent_73,sent_74,sent_75,sent_76,sent_77,sent_78,sent_79,sent_8,sent_80,sent_9,title,_unit_id,_created_at,_golden,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip
5401684793,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ukr_1294,Russian Military Intervention (Post-Euromaidan);,"NATO Secretary General's Special Representative for the Caucasus and Central Asia, James Appathurai responded to a statement by Georgian Defense Minister Irakli Alasania on the need to deploy U.S. missile defense systems in Georgia.","""NATO deputy secretary general promised he will pass this message to allies.",,,,,,,,,,,"It is necessary to note that NATO does not have its own defense systems, while the allies have similar systems.",,,,,,,,,,,"The alliance can always provide support in this, as it has done in Turkey, during the Syrian conflict.",,,,,,,,,,,"Minister Alasania's message was clear and I am sure it will be reviewed at NATO,"" Appathurai said.",,,,,,,,,,,"Earlier, during the 'Toward a Europe Whole and Free' conference held at the Atlantic Council in Washington, D.C., Irakli Alasania urged the alliance to deploy U.S. defense systems in Georgia, as well as in other aspirant countries of the alliance.",,,,,,,,,,,Alasania believes that this measure is an appropriate response to Russia's actions in Ukraine.,,,,,,,,,,,"The defense minister said, ""At this stage, the unity between the EU and NATO and the U.S. leadership are important for Georgia.""",,,,,,,,,,,,,,NATO to review deployment of U.S. missile defense system in Georgia,2591109382,1/10/2020 16:59:27,false,,1/10/2020 16:58:44,false,neodev,0.6667,44319757,VEN,25,Caracas,186.167.243.177
5401685031,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ukr_1294,Russian Military Intervention (Post-Euromaidan);,"NATO Secretary General's Special Representative for the Caucasus and Central Asia, James Appathurai responded to a statement by Georgian Defense Minister Irakli Alasania on the need to deploy U.S. missile defense systems in Georgia.","""NATO deputy secretary general promised he will pass this message to allies.",,,,,,,,,,,"It is necessary to note that NATO does not have its own defense systems, while the allies have similar systems.",,,,,,,,,,,"The alliance can always provide support in this, as it has done in Turkey, during the Syrian conflict.",,,,,,,,,,,"Minister Alasania's message was clear and I am sure it will be reviewed at NATO,"" Appathurai said.",,,,,,,,,,,"Earlier, during the 'Toward a Europe Whole and Free' conference held at the Atlantic Council in Washington, D.C., Irakli Alasania urged the alliance to deploy U.S. defense systems in Georgia, as well as in other aspirant countries of the alliance.",,,,,,,,,,,Alasania believes that this measure is an appropriate response to Russia's actions in Ukraine.,,,,,,,,,,,"The defense minister said, ""At this stage, the unity between the EU and NATO and the U.S. leadership are important for Georgia.""",,,,,,,,,,,,,,NATO to review deployment of U.S. missile defense system in Georgia,2591109382,1/10/2020 16:59:35,false,,1/10/2020 16:59:00,false,feca,0.6667,45362199,USA,FL,Miami,173.44.36.158
5401685113,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ukr_1294,Russian Military Intervention (Post-Euromaidan);,"NATO Secretary General's Special Representative for the Caucasus and Central Asia, James Appathurai responded to a statement by Georgian Defense Minister Irakli Alasania on the need to deploy U.S. missile defense systems in Georgia.","""NATO deputy secretary general promised he will pass this message to allies.",,,,,,,,,,,"It is necessary to note that NATO does not have its own defense systems, while the allies have similar systems.",,,,,,,,,,,"The alliance can always provide support in this, as it has done in Turkey, during the Syrian conflict.",,,,,,,,,,,"Minister Alasania's message was clear and I am sure it will be reviewed at NATO,"" Appathurai said.",,,,,,,,,,,"Earlier, during the 'Toward a Europe Whole and Free' conference held at the Atlantic Council in Washington, D.C., Irakli Alasania urged the alliance to deploy U.S. defense systems in Georgia, as well as in other aspirant countries of the alliance.",,,,,,,,,,,Alasania believes that this measure is an appropriate response to Russia's actions in Ukraine.,,,,,,,,,,,"The defense minister said, ""At this stage, the unity between the EU and NATO and the U.S. leadership are important for Georgia.""",,,,,,,,,,,,,,NATO to review deployment of U.S. missile defense system in Georgia,2591109382,1/10/2020 16:59:39,false,,1/10/2020 16:58:59,false,feca,0.6667,45562648,VEN,25,Caracas,186.167.250.15
5401689208,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ukr_1294,Russian Military Intervention (Post-Euromaidan);,"NATO Secretary General's Special Representative for the Caucasus and Central Asia, James Appathurai responded to a statement by Georgian Defense Minister Irakli Alasania on the need to deploy U.S. missile defense systems in Georgia.","""NATO deputy secretary general promised he will pass this message to allies.",,,,,,,,,,,"It is necessary to note that NATO does not have its own defense systems, while the allies have similar systems.",,,,,,,,,,,"The alliance can always provide support in this, as it has done in Turkey, during the Syrian conflict.",,,,,,,,,,,"Minister Alasania's message was clear and I am sure it will be reviewed at NATO,"" Appathurai said.",,,,,,,,,,,"Earlier, during the 'Toward a Europe Whole and Free' conference held at the Atlantic Council in Washington, D.C., Irakli Alasania urged the alliance to deploy U.S. defense systems in Georgia, as well as in other aspirant countries of the alliance.",,,,,,,,,,,Alasania believes that this measure is an appropriate response to Russia's actions in Ukraine.,,,,,,,,,,,"The defense minister said, ""At this stage, the unity between the EU and NATO and the U.S. leadership are important for Georgia.""",,,,,,,,,,,,,,NATO to review deployment of U.S. missile defense system in Georgia,2591109382,1/10/2020 17:02:26,false,,1/10/2020 16:58:59,false,feca,1,45206809,VEN,7,Valencia,190.202.183.64
5401685001,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,ukr_1352,Russian Military Intervention (Post-Euromaidan);,"The US warship USS Donald Cook departed the Black Sea two weeks after being mobilized to reassure the allies of the United States’ commitment to the region, during the tense situation in Ukraine.","The ship conducted a port visit and exercises at sea with the Romanian navy and the Oliver Hazard Perry-class frigate USS Taylor, according to the US Navy.",,,,,,,,,,,"The day before the scheduled departure from the Black Sea, Donald Cook conducted a surface exercise with Taylor and the Romanian navy ships ROS Regina Maria (F 222) and ROS Marasesti (F 111).",,,,,,,,,,,"The exercise consisted of a simulated attack by small, fast attack craft, requiring exercise participants to work in close communication with each other to repel the simulated attack.",,,,,,,,,,,The only American ship remaining in the Black Sea is the frigate USS Taylor.,,,,,,,,,,,"Earlier in April Russians denounced the presence of USS Taylor in the Black Sea, saying it exceeded the legal stay.",,,,,,,,,,,"According to the Montreux Convention from 1936, warships from countries other than those with Black Sea access can only stay in the Black Sea for 21 days maximum.",,,,,,,,,,,,,,,,,,,,,,,,,"USS Donald Cook ship departs Black Sea, USS Taylor stays",2591109383,1/10/2020 16:59:34,false,,1/10/2020 16:59:04,false,neodev,0.6667,44989347,VEN,25,Caracas,186.167.249.109
5401685121,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,ukr_1352,Russian Military Intervention (Post-Euromaidan);,"The US warship USS Donald Cook departed the Black Sea two weeks after being mobilized to reassure the allies of the United States’ commitment to the region, during the tense situation in Ukraine.","The ship conducted a port visit and exercises at sea with the Romanian navy and the Oliver Hazard Perry-class frigate USS Taylor, according to the US Navy.",,,,,,,,,,,"The day before the scheduled departure from the Black Sea, Donald Cook conducted a surface exercise with Taylor and the Romanian navy ships ROS Regina Maria (F 222) and ROS Marasesti (F 111).",,,,,,,,,,,"The exercise consisted of a simulated attack by small, fast attack craft, requiring exercise participants to work in close communication with each other to repel the simulated attack.",,,,,,,,,,,The only American ship remaining in the Black Sea is the frigate USS Taylor.,,,,,,,,,,,"Earlier in April Russians denounced the presence of USS Taylor in the Black Sea, saying it exceeded the legal stay.",,,,,,,,,,,"According to the Montreux Convention from 1936, warships from countries other than those with Black Sea access can only stay in the Black Sea for 21 days maximum.",,,,,,,,,,,,,,,,,,,,,,,,,"USS Donald Cook ship departs Black Sea, USS Taylor stays",2591109383,1/10/2020 16:59:39,false,,1/10/2020 16:59:02,false,feca,0.6667,45236694,VEN,23,Ciudad Ojeda,186.88.194.68
5401685170,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,ukr_1352,Russian Military Intervention (Post-Euromaidan);,"The US warship USS Donald Cook departed the Black Sea two weeks after being mobilized to reassure the allies of the United States’ commitment to the region, during the tense situation in Ukraine.","The ship conducted a port visit and exercises at sea with the Romanian navy and the Oliver Hazard Perry-class frigate USS Taylor, according to the US Navy.",,,,,,,,,,,"The day before the scheduled departure from the Black Sea, Donald Cook conducted a surface exercise with Taylor and the Romanian navy ships ROS Regina Maria (F 222) and ROS Marasesti (F 111).",,,,,,,,,,,"The exercise consisted of a simulated attack by small, fast attack craft, requiring exercise participants to work in close communication with each other to repel the simulated attack.",,,,,,,,,,,The only American ship remaining in the Black Sea is the frigate USS Taylor.,,,,,,,,,,,"Earlier in April Russians denounced the presence of USS Taylor in the Black Sea, saying it exceeded the legal stay.",,,,,,,,,,,"According to the Montreux Convention from 1936, warships from countries other than those with Black Sea access can only stay in the Black Sea for 21 days maximum.",,,,,,,,,,,,,,,,,,,,,,,,,"USS Donald Cook ship departs Black Sea, USS Taylor stays",2591109383,1/10/2020 16:59:41,false,,1/10/2020 16:59:06,false,feca,0.6667,45450466,VEN,2,Bergantín,190.207.86.206
5401685684,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,ukr_1352,Russian Military Intervention (Post-Euromaidan);,"The US warship USS Donald Cook departed the Black Sea two weeks after being mobilized to reassure the allies of the United States’ commitment to the region, during the tense situation in Ukraine.","The ship conducted a port visit and exercises at sea with the Romanian navy and the Oliver Hazard Perry-class frigate USS Taylor, according to the US Navy.",,,,,,,,,,,"The day before the scheduled departure from the Black Sea, Donald Cook conducted a surface exercise with Taylor and the Romanian navy ships ROS Regina Maria (F 222) and ROS Marasesti (F 111).",,,,,,,,,,,"The exercise consisted of a simulated attack by small, fast attack craft, requiring exercise participants to work in close communication with each other to repel the simulated attack.",,,,,,,,,,,The only American ship remaining in the Black Sea is the frigate USS Taylor.,,,,,,,,,,,"Earlier in April Russians denounced the presence of USS Taylor in the Black Sea, saying it exceeded the legal stay.",,,,,,,,,,,"According to the Montreux Convention from 1936, warships from countries other than those with Black Sea access can only stay in the Black Sea for 21 days maximum.",,,,,,,,,,,,,,,,,,,,,,,,,"USS Donald Cook ship departs Black Sea, USS Taylor stays",2591109383,1/10/2020 17:00:04,false,,1/10/2020 16:59:06,false,feca,0.6667,45382310,VEN,2,Bergantín,186.89.218.209
5401686119,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,ukr_1352,Russian Military Intervention (Post-Euromaidan);,"The US warship USS Donald Cook departed the Black Sea two weeks after being mobilized to reassure the allies of the United States’ commitment to the region, during the tense situation in Ukraine.","The ship conducted a port visit and exercises at sea with the Romanian navy and the Oliver Hazard Perry-class frigate USS Taylor, according to the US Navy.",,,,,,,,,,,"The day before the scheduled departure from the Black Sea, Donald Cook conducted a surface exercise with Taylor and the Romanian navy ships ROS Regina Maria (F 222) and ROS Marasesti (F 111).",,,,,,,,,,,"The exercise consisted of a simulated attack by small, fast attack craft, requiring exercise participants to work in close communication with each other to repel the simulated attack.",,,,,,,,,,,The only American ship remaining in the Black Sea is the frigate USS Taylor.,,,,,,,,,,,"Earlier in April Russians denounced the presence of USS Taylor in the Black Sea, saying it exceeded the legal stay.",,,,,,,,,,,"According to the Montreux Convention from 1936, warships from countries other than those with Black Sea access can only stay in the Black Sea for 21 days maximum.",,,,,,,,,,,,,,,,,,,,,,,,,"USS Donald Cook ship departs Black Sea, USS Taylor stays",2591109383,1/10/2020 17:00:20,false,,1/10/2020 16:59:05,false,feca,0.6667,45185714,VEN,4,Maracay,186.92.73.152
5401685116,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ukr_1406,Russian Military Intervention (Post-Euromaidan);,"South Korea does not recognize Russia’s move to annex Crimea, the Foreign Ministry said Wednesday, joining some Western countries’ denouncement of Russian President Vladimir Putin’s takeover of the previous Ukrainian territory.","On Tuesday, Putin signed a treaty of accession with new leaders of Crimea, making the southern region of Ukraine a territory of Russia.",,,,,,,,,,,The takeover took place as political instability continued in Crimea after the collapse late last month of Ukraine’s previous Viktor Yanukovych government.,,,,,,,,,,,"Major Western countries, including the United States, denounced Putin’s action to be nationalistic and threatened tougher sanctions against Russia, with some media reports heralding a new cold war era.",,,,,,,,,,,"Joining such critical voices, South Korea’s Ministry of Foreign Affairs voiced concerns over Russia’s takeover of Crimea.",,,,,,,,,,,"“The sovereignty, territorial right and independence of Ukraine must necessarily be respected,” the ministry said in statement.",,,,,,,,,,,"“Our government cannot recognize the (recent) referendum on Crimean people and Russia’s (subsequent) annexation of Crimea.” ",,,,,,,,,,,"Russia announced that more than 90 percent of Crimean residents approved Russia’s takeover of the region in a referendum last week, but allegations of a possible fraud have been raised.",,,,,,,,,,,,,,Seoul refuses to recognize Russia's Crimea annexation,2591109384,1/10/2020 16:59:39,false,,1/10/2020 16:59:17,false,feca,0.6667,45464309,VEN,13,Barquisimeto,186.91.165.125
5401685347,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ukr_1406,Russian Military Intervention (Post-Euromaidan);,"South Korea does not recognize Russia’s move to annex Crimea, the Foreign Ministry said Wednesday, joining some Western countries’ denouncement of Russian President Vladimir Putin’s takeover of the previous Ukrainian territory.","On Tuesday, Putin signed a treaty of accession with new leaders of Crimea, making the southern region of Ukraine a territory of Russia.",,,,,,,,,,,The takeover took place as political instability continued in Crimea after the collapse late last month of Ukraine’s previous Viktor Yanukovych government.,,,,,,,,,,,"Major Western countries, including the United States, denounced Putin’s action to be nationalistic and threatened tougher sanctions against Russia, with some media reports heralding a new cold war era.",,,,,,,,,,,"Joining such critical voices, South Korea’s Ministry of Foreign Affairs voiced concerns over Russia’s takeover of Crimea.",,,,,,,,,,,"“The sovereignty, territorial right and independence of Ukraine must necessarily be respected,” the ministry said in statement.",,,,,,,,,,,"“Our government cannot recognize the (recent) referendum on Crimean people and Russia’s (subsequent) annexation of Crimea.” ",,,,,,,,,,,"Russia announced that more than 90 percent of Crimean residents approved Russia’s takeover of the region in a referendum last week, but allegations of a possible fraud have been raised.",,,,,,,,,,,,,,Seoul refuses to recognize Russia's Crimea annexation,2591109384,1/10/2020 16:59:48,false,,1/10/2020 16:59:25,false,feca,0.6667,45185719,VEN,25,Caracas,186.167.250.15
5401686036,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ukr_1406,Russian Military Intervention (Post-Euromaidan);,"South Korea does not recognize Russia’s move to annex Crimea, the Foreign Ministry said Wednesday, joining some Western countries’ denouncement of Russian President Vladimir Putin’s takeover of the previous Ukrainian territory.","On Tuesday, Putin signed a treaty of accession with new leaders of Crimea, making the southern region of Ukraine a territory of Russia.",,,,,,,,,,,The takeover took place as political instability continued in Crimea after the collapse late last month of Ukraine’s previous Viktor Yanukovych government.,,,,,,,,,,,"Major Western countries, including the United States, denounced Putin’s action to be nationalistic and threatened tougher sanctions against Russia, with some media reports heralding a new cold war era.",,,,,,,,,,,"Joining such critical voices, South Korea’s Ministry of Foreign Affairs voiced concerns over Russia’s takeover of Crimea.",,,,,,,,,,,"“The sovereignty, territorial right and independence of Ukraine must necessarily be respected,” the ministry said in statement.",,,,,,,,,,,"“Our government cannot recognize the (recent) referendum on Crimean people and Russia’s (subsequent) annexation of Crimea.” ",,,,,,,,,,,"Russia announced that more than 90 percent of Crimean residents approved Russia’s takeover of the region in a referendum last week, but allegations of a possible fraud have been raised.",,,,,,,,,,,,,,Seoul refuses to recognize Russia's Crimea annexation,2591109384,1/10/2020 17:00:19,false,,1/10/2020 16:59:23,false,feca,0.6667,45438182,USA,NJ,Clifton,104.131.19.173
5401686309,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ukr_1406,Russian Military Intervention (Post-Euromaidan);,"South Korea does not recognize Russia’s move to annex Crimea, the Foreign Ministry said Wednesday, joining some Western countries’ denouncement of Russian President Vladimir Putin’s takeover of the previous Ukrainian territory.","On Tuesday, Putin signed a treaty of accession with new leaders of Crimea, making the southern region of Ukraine a territory of Russia.",,,,,,,,,,,The takeover took place as political instability continued in Crimea after the collapse late last month of Ukraine’s previous Viktor Yanukovych government.,,,,,,,,,,,"Major Western countries, including the United States, denounced Putin’s action to be nationalistic and threatened tougher sanctions against Russia, with some media reports heralding a new cold war era.",,,,,,,,,,,"Joining such critical voices, South Korea’s Ministry of Foreign Affairs voiced concerns over Russia’s takeover of Crimea.",,,,,,,,,,,"“The sovereignty, territorial right and independence of Ukraine must necessarily be respected,” the ministry said in statement.",,,,,,,,,,,"“Our government cannot recognize the (recent) referendum on Crimean people and Russia’s (subsequent) annexation of Crimea.” ",,,,,,,,,,,"Russia announced that more than 90 percent of Crimean residents approved Russia’s takeover of the region in a referendum last week, but allegations of a possible fraud have been raised.",,,,,,,,,,,,,,Seoul refuses to recognize Russia's Crimea annexation,2591109384,1/10/2020 17:00:29,false,,1/10/2020 16:59:25,false,feca,0.6667,45488296,VEN,25,Caracas,186.167.250.54
5401687135,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ukr_1406,Russian Military Intervention (Post-Euromaidan);,"South Korea does not recognize Russia’s move to annex Crimea, the Foreign Ministry said Wednesday, joining some Western countries’ denouncement of Russian President Vladimir Putin’s takeover of the previous Ukrainian territory.","On Tuesday, Putin signed a treaty of accession with new leaders of Crimea, making the southern region of Ukraine a territory of Russia.",,,,,,,,,,,The takeover took place as political instability continued in Crimea after the collapse late last month of Ukraine’s previous Viktor Yanukovych government.,,,,,,,,,,,"Major Western countries, including the United States, denounced Putin’s action to be nationalistic and threatened tougher sanctions against Russia, with some media reports heralding a new cold war era.",,,,,,,,,,,"Joining such critical voices, South Korea’s Ministry of Foreign Affairs voiced concerns over Russia’s takeover of Crimea.",,,,,,,,,,,"“The sovereignty, territorial right and independence of Ukraine must necessarily be respected,” the ministry said in statement.",,,,,,,,,,,"“Our government cannot recognize the (recent) referendum on Crimean people and Russia’s (subsequent) annexation of Crimea.” ",,,,,,,,,,,"Russia announced that more than 90 percent of Crimean residents approved Russia’s takeover of the region in a referendum last week, but allegations of a possible fraud have been raised.",,,,,,,,,,,,,,Seoul refuses to recognize Russia's Crimea annexation,2591109384,1/10/2020 17:01:01,false,,1/10/2020 16:59:11,false,feca,0.6667,45184361,COL,34,Bogota,181.53.12.133
5401685615,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,ukr_1697,War in Donbass;,The detainees are suspected to have fought alongside pro-Russian forces.,"They are facing charges of compromising the peace and interests of Spain, homicide, and possession of arms and explosives",,,,,,,,,,,"The eight Spaniards belong to several different communist organizations, and had received support from an unofficial pro-Russian European network.",,,,,,,,,,,The operation was completed after three of the men returned to Spain during February – the last of the men arrived last week.,,,,,,,,,,,"Police sources have not yet stated whether Rafael Muñoz Pérez, 27, and Ángel Davilla-Rivas, 22, were among the detainees.",,,,,,,,,,,"The pair were last year confirmed to have joined the Vostok Batallion , under the orders of Igor Strelkov, the head of the Armed Forces of the People’s Republic of Donetsk.",,,,,,,,,,,The identification of the detainees was facilitated by the suspects’ habit of posting photos of themselves with military equipment on social networking sites,,,,,,,,,,,,,,,,,,,,,,,,,Eight Spaniards arrested after returning from combat in Ukraine,2591109385,1/10/2020 17:00:00,false,,1/10/2020 16:59:28,false,feca,0.6667,45180658,VEN,7,Valencia,190.203.49.241
5401685717,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,ukr_1697,War in Donbass;,The detainees are suspected to have fought alongside pro-Russian forces.,"They are facing charges of compromising the peace and interests of Spain, homicide, and possession of arms and explosives",,,,,,,,,,,"The eight Spaniards belong to several different communist organizations, and had received support from an unofficial pro-Russian European network.",,,,,,,,,,,The operation was completed after three of the men returned to Spain during February – the last of the men arrived last week.,,,,,,,,,,,"Police sources have not yet stated whether Rafael Muñoz Pérez, 27, and Ángel Davilla-Rivas, 22, were among the detainees.",,,,,,,,,,,"The pair were last year confirmed to have joined the Vostok Batallion , under the orders of Igor Strelkov, the head of the Armed Forces of the People’s Republic of Donetsk.",,,,,,,,,,,The identification of the detainees was facilitated by the suspects’ habit of posting photos of themselves with military equipment on social networking sites,,,,,,,,,,,,,,,,,,,,,,,,,Eight Spaniards arrested after returning from combat in Ukraine,2591109385,1/10/2020 17:00:06,false,,1/10/2020 16:59:29,false,neodev,0.6667,44319757,VEN,25,Caracas,186.167.243.177
5401685805,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,ukr_1697,War in Donbass;,The detainees are suspected to have fought alongside pro-Russian forces.,"They are facing charges of compromising the peace and interests of Spain, homicide, and possession of arms and explosives",,,,,,,,,,,"The eight Spaniards belong to several different communist organizations, and had received support from an unofficial pro-Russian European network.",,,,,,,,,,,The operation was completed after three of the men returned to Spain during February – the last of the men arrived last week.,,,,,,,,,,,"Police sources have not yet stated whether Rafael Muñoz Pérez, 27, and Ángel Davilla-Rivas, 22, were among the detainees.",,,,,,,,,,,"The pair were last year confirmed to have joined the Vostok Batallion , under the orders of Igor Strelkov, the head of the Armed Forces of the People’s Republic of Donetsk.",,,,,,,,,,,The identification of the detainees was facilitated by the suspects’ habit of posting photos of themselves with military equipment on social networking sites,,,,,,,,,,,,,,,,,,,,,,,,,Eight Spaniards arrested after returning from combat in Ukraine,2591109385,1/10/2020 17:00:10,false,,1/10/2020 16:59:28,false,feca,0.6667,45601500,USA,NJ,Clifton,104.236.55.136
5401686007,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,ukr_1697,War in Donbass;,The detainees are suspected to have fought alongside pro-Russian forces.,"They are facing charges of compromising the peace and interests of Spain, homicide, and possession of arms and explosives",,,,,,,,,,,"The eight Spaniards belong to several different communist organizations, and had received support from an unofficial pro-Russian European network.",,,,,,,,,,,The operation was completed after three of the men returned to Spain during February – the last of the men arrived last week.,,,,,,,,,,,"Police sources have not yet stated whether Rafael Muñoz Pérez, 27, and Ángel Davilla-Rivas, 22, were among the detainees.",,,,,,,,,,,"The pair were last year confirmed to have joined the Vostok Batallion , under the orders of Igor Strelkov, the head of the Armed Forces of the People’s Republic of Donetsk.",,,,,,,,,,,The identification of the detainees was facilitated by the suspects’ habit of posting photos of themselves with military equipment on social networking sites,,,,,,,,,,,,,,,,,,,,,,,,,Eight Spaniards arrested after returning from combat in Ukraine,2591109385,1/10/2020 17:00:17,false,,1/10/2020 16:59:27,false,feca,0.8,45560672,VEN,16,Alto De Los Godos,190.200.18.189
